,name,unit,iou,label,category
4107,PCLV2(R),11,0.04048626497387886,car,object
4108,PCLV2(R),12,0.03686300292611122,cabinet,object
4109,PCLV2(R),13,0.028704332187771797,torso,part
4110,PCLV2(R),14,0.02199413999915123,grass,object
4111,PCLV2(R),15,0.05256059020757675,car,object
4112,PCLV2(R),16,0.03925073519349098,building-b,part
4113,PCLV2(R),17,0.06200360879302025,torso,part
4114,PCLV2(R),18,0.03064483031630516,water,object
4115,PCLV2(R),19,0.03884636238217354,person-r,part
4116,PCLV2(R),20,0.03371691331267357,car-b,part
4117,PCLV2(R),21,0.12111950665712357,skin,material
4118,PCLV2(R),22,0.02744130790233612,fence,object
4119,PCLV2(R),23,0.03745369613170624,person-b,part
4120,PCLV2(R),24,0.031825482845306396,person-t,part
4121,PCLV2(R),25,0.03176809474825859,fur,material
4122,PCLV2(R),26,0.08695334941148758,car,object
4123,PCLV2(R),27,0.06142277270555496,washer,object
4124,PCLV2(R),28,0.03877650946378708,fur,material
4125,PCLV2(R),29,0.028192730620503426,person-t,part
4126,PCLV2(R),30,0.04465855285525322,horse,object
4127,PCLV2(R),31,0.032203178852796555,house,object
4128,PCLV2(R),32,0.018817530944943428,person-r,part
4129,PCLV2(R),33,0.032299526035785675,shelf,object
4130,PCLV2(R),34,0.03539848327636719,building-t,part
4131,PCLV2(R),35,0.03788066655397415,wall-b,part
4132,PCLV2(R),36,0.06158110871911049,person-t,part
4133,PCLV2(R),37,0.0380597822368145,building-t,part
4134,PCLV2(R),38,0.04657586291432381,shelf,object
4135,PCLV2(R),39,0.025955725461244583,flower,object
4136,PCLV2(R),40,0.04405810683965683,floor-t,part
4137,PCLV2(R),41,0.029838381335139275,railing,object
4138,PCLV2(R),42,0.03762296587228775,fence,object
4139,PCLV2(R),43,0.023807097226381302,cabinet,object
4140,PCLV2(R),44,0.0655779018998146,airplane,object
4141,PCLV2(R),45,0.01549319364130497,metal,material
4142,PCLV2(R),46,0.03709089756011963,bus,object
4143,PCLV2(R),47,0.03455770015716553,person-b,part
4144,PCLV2(R),48,0.029792675748467445,rock,object
4145,PCLV2(R),49,0.030754508450627327,table,object
4146,PCLV2(R),50,0.11000343412160873,airplane,object
4147,PCLV2(R),51,0.07030632346868515,shelf,object
4148,PCLV2(R),52,0.04310908541083336,food,material
4149,PCLV2(R),53,0.03338354453444481,building-b,part
4150,PCLV2(R),54,0.0353732705116272,building-r,part
4151,PCLV2(R),55,0.045630380511283875,building-b,part
4152,PCLV2(R),56,0.04699834808707237,ceiling-b,part
4153,PCLV2(R),57,0.017001923173666,washer,object
4154,PCLV2(R),58,0.054747484624385834,horse,object
4155,PCLV2(R),59,0.029698820784687996,grass,object
4156,PCLV2(R),60,0.044434793293476105,building-r,part
4157,PCLV2(R),61,0.027562899515032768,horse,object
4158,PCLV2(R),62,0.038083482533693314,building-b,part
4159,PCLV2(R),63,0.04847339540719986,waterfall,object
4160,PCLV2(R),64,0.025201890617609024,person-b,part
4161,PCLV2(R),65,0.023865075781941414,horse,object
4162,PCLV2(R),66,0.028026370331645012,tile,material
4163,PCLV2(R),67,0.04276857525110245,swimming pool,object
4164,PCLV2(R),68,0.046745359897613525,tree,object
4165,PCLV2(R),69,0.03658293932676315,torso,part
4166,PCLV2(R),70,0.03564474359154701,building-b,part
4167,PCLV2(R),71,0.028857238590717316,building-b,part
4168,PCLV2(R),72,0.10171904414892197,skin,material
4169,PCLV2(R),73,0.06826788187026978,table,object
4170,PCLV2(R),74,0.02683340571820736,person-b,part
4171,PCLV2(R),75,0.036254070699214935,horse,object
4172,PCLV2(R),76,0.0406842865049839,building-b,part
4173,PCLV2(R),77,0.03937365487217903,person-b,part
4174,PCLV2(R),78,0.053476959466934204,horse,object
4175,PCLV2(R),79,0.06077733635902405,window,object
4176,PCLV2(R),80,0.057539962232112885,airplane,object
4177,PCLV2(R),81,0.12134575843811035,water,object
4178,PCLV2(R),82,0.03268304839730263,torso,part
4179,PCLV2(R),83,0.05696110054850578,airplane,object
4180,PCLV2(R),84,0.03511511906981468,torso,part
4181,PCLV2(R),85,0.032789308577775955,building-b,part
4182,PCLV2(R),86,0.04819871112704277,mountain-b,part
4183,PCLV2(R),87,0.04291282966732979,sea,object
4184,PCLV2(R),88,0.03419315069913864,person-t,part
4185,PCLV2(R),89,0.03176213800907135,stone,material
4186,PCLV2(R),90,0.04149448871612549,sea,object
4187,PCLV2(R),91,0.030039694160223007,shelf,object
4188,PCLV2(R),92,0.03503112122416496,wall-t,part
4189,PCLV2(R),93,0.04179440066218376,sea,object
4190,PCLV2(R),94,0.03168452903628349,building-b,part
4191,PCLV2(R),95,0.07880615442991257,car,object
4192,PCLV2(R),96,0.061732206493616104,cabinet,object
4193,PCLV2(R),97,0.027692751958966255,building-t,part
4194,PCLV2(R),98,0.020358044654130936,car,object
4195,PCLV2(R),99,0.02673679031431675,ceramic,material
4196,PCLV2(R),100,0.048568375408649445,washer,object
4197,PCLV2(R),101,0.0564994141459465,wall-t,part
4198,PCLV2(R),102,0.04026823490858078,fur,material
4199,PCLV2(R),103,0.033247485756874084,airplane,object
4200,PCLV2(R),104,0.029729599133133888,wheel,object
4201,PCLV2(R),105,0.11301472038030624,torso,part
4202,PCLV2(R),106,0.027907399460673332,ceramic,material
4203,PCLV2(R),107,0.03480561450123787,torso,part
4204,PCLV2(R),108,0.027836322784423828,train,object
4205,PCLV2(R),109,0.05387336388230324,red,color
4206,PCLV2(R),110,0.043947216123342514,sky-b,part
4207,PCLV2(R),111,0.04150686785578728,horse,object
4208,PCLV2(R),112,0.0409204326570034,mountain,object
4209,PCLV2(R),113,0.027736064046621323,airplane,object
4210,PCLV2(R),114,0.02237364836037159,car-t,part
4211,PCLV2(R),115,0.042975034564733505,person-t,part
4212,PCLV2(R),116,0.0452377125620842,bed,object
4213,PCLV2(R),117,0.06131332740187645,shelf,object
4214,PCLV2(R),118,0.0411047600209713,car,object
4215,PCLV2(R),119,0.06012618541717529,airplane,object
4216,PCLV2(R),120,0.03238222375512123,person-b,part
4217,PCLV2(R),121,0.027179408818483353,ceramic,material
4218,PCLV2(R),122,0.07580730319023132,earth,object
4219,PCLV2(R),123,0.03599020093679428,person-b,part
4220,PCLV2(R),124,0.03503052890300751,washer,object
4221,PCLV2(R),125,0.02917383797466755,person-b,part
4222,PCLV2(R),126,0.03698744997382164,snow,object
4223,PCLV2(R),127,0.022739876061677933,water,object
4224,PCLV2(R),128,0.04277140274643898,sea-t,part
4225,PCLV2(R),129,0.07311242818832397,horse,object
4226,PCLV2(R),130,0.029862381517887115,torso,part
4227,PCLV2(R),131,0.039025235921144485,plant,object
4228,PCLV2(R),132,0.02979019284248352,building-b,part
4229,PCLV2(R),133,0.09905975311994553,airplane,object
4230,PCLV2(R),134,0.026190951466560364,window,object
4231,PCLV2(R),135,0.033069998025894165,ceiling,object
4232,PCLV2(R),136,0.053427182137966156,tree-b,part
4233,PCLV2(R),137,0.035443030297756195,glass,material
4234,PCLV2(R),138,0.05411325395107269,skin,material
4235,PCLV2(R),139,0.03949818015098572,train,object
4236,PCLV2(R),140,0.034391775727272034,airplane,object
4237,PCLV2(R),141,0.01980631798505783,food,material
4238,PCLV2(R),142,0.04379386827349663,water,object
4239,PCLV2(R),143,0.029191574081778526,food,object
4240,PCLV2(R),144,0.07481471449136734,waterfall,object
4241,PCLV2(R),145,0.08245362341403961,airplane,object
4242,PCLV2(R),146,0.028701337054371834,airplane,object
4243,PCLV2(R),147,0.0484776496887207,monitor,object
4244,PCLV2(R),148,0.041377726942300797,bus,object
4245,PCLV2(R),149,0.0406709648668766,bed,object
4246,PCLV2(R),150,0.04274646192789078,rock,object
4247,PCLV2(R),151,0.0430421456694603,building-b,part
4248,PCLV2(R),152,0.05156698077917099,horse,object
4249,PCLV2(R),153,0.03274081274867058,person-t,part
4250,PCLV2(R),154,0.09547346085309982,rock,object
4251,PCLV2(R),155,0.0545554980635643,door,object
4252,PCLV2(R),156,0.024936577305197716,airplane,object
4253,PCLV2(R),157,0.02911367081105709,horse,object
4254,PCLV2(R),158,0.062156371772289276,hair,material
4255,PCLV2(R),159,0.041469067335128784,person-r,part
4256,PCLV2(R),160,0.036718595772981644,person-b,part
4257,PCLV2(R),161,0.026827849447727203,earth-b,part
4258,PCLV2(R),162,0.033169936388731,car,object
4259,PCLV2(R),163,0.030887259170413017,chair,object
4260,PCLV2(R),164,0.041035521775484085,sea,object
4261,PCLV2(R),165,0.019539760425686836,metal,material
4262,PCLV2(R),166,0.0319049134850502,bed,object
4263,PCLV2(R),167,0.03378807380795479,plant,object
4264,PCLV2(R),168,0.032810889184474945,sky-t,part
4265,PCLV2(R),169,0.02753085270524025,leg,part
4266,PCLV2(R),170,0.027288468554615974,torso,part
4267,PCLV2(R),171,0.058560729026794434,horse,object
4268,PCLV2(R),172,0.10187432914972305,horse,object
4269,PCLV2(R),173,0.03969413787126541,fur,material
4270,PCLV2(R),174,0.03190943971276283,building-t,part
4271,PCLV2(R),175,0.025474974885582924,person-r,part
4272,PCLV2(R),176,0.03597062826156616,tree-r,part
4273,PCLV2(R),177,0.034166157245635986,building-b,part
4274,PCLV2(R),178,0.02137250266969204,wall-b,part
4275,PCLV2(R),179,0.036508671939373016,car,object
4276,PCLV2(R),180,0.06205235794186592,bookcase,object
4277,PCLV2(R),181,0.15730440616607666,bed,object
4278,PCLV2(R),182,0.05263187363743782,horse,object
4279,PCLV2(R),183,0.04464336857199669,food,object
4280,PCLV2(R),184,0.03333752229809761,signboard,object
4281,PCLV2(R),185,0.03324326500296593,road,object
4282,PCLV2(R),186,0.03023017942905426,fur,material
4283,PCLV2(R),187,0.036913178861141205,stairway,object
4284,PCLV2(R),188,0.053257789462804794,plant,object
4285,PCLV2(R),189,0.050211112946271896,horse,object
4286,PCLV2(R),190,0.02061520330607891,airplane,object
4287,PCLV2(R),191,0.06927475333213806,car,object
4288,PCLV2(R),192,0.12146005034446716,house,object
4289,PCLV2(R),193,0.03681068867444992,mountain,object
4290,PCLV2(R),194,0.026975344866514206,washer,object
4291,PCLV2(R),195,0.05233383923768997,airplane,object
4292,PCLV2(R),196,0.01889650896191597,person-b,part
4293,PCLV2(R),197,0.03864092752337456,paper,material
4294,PCLV2(R),198,0.05209161341190338,table,object
4295,PCLV2(R),199,0.05313263088464737,floor-b,part
4296,PCLV2(R),200,0.04769597947597504,torso,part
4297,PCLV2(R),201,0.05240077152848244,grass,object
4298,PCLV2(R),202,0.051613904535770416,person-t,part
4299,PCLV2(R),203,0.05207311362028122,building-t,part
4300,PCLV2(R),204,0.02648661844432354,person-b,part
4301,PCLV2(R),205,0.03799174726009369,house,object
4302,PCLV2(R),206,0.04910113289952278,horse,object
4303,PCLV2(R),207,0.029531333595514297,grass,object
4304,PCLV2(R),208,0.032498013228178024,bed,object
4305,PCLV2(R),209,0.026334263384342194,shelf,object
4306,PCLV2(R),210,0.024221165105700493,wall-r,part
4307,PCLV2(R),211,0.06498762965202332,leg,part
4308,PCLV2(R),212,0.030277350917458534,tree,object
4309,PCLV2(R),213,0.04399869218468666,horse,object
4310,PCLV2(R),214,0.04964554309844971,mountain-b,part
4311,PCLV2(R),215,0.04078137129545212,horse,object
4312,PCLV2(R),216,0.10228753089904785,sky-t,part
4313,PCLV2(R),217,0.04070010408759117,building-b,part
4314,PCLV2(R),218,0.049819134175777435,horse,object
4315,PCLV2(R),219,0.023316778242588043,food,material
4316,PCLV2(R),220,0.02645493671298027,wall-b,part
4317,PCLV2(R),221,0.04788980633020401,torso,part
4318,PCLV2(R),222,0.02669992856681347,tree-b,part
4319,PCLV2(R),223,0.02893489971756935,house,object
4320,PCLV2(R),224,0.026270708069205284,torso,part
4321,PCLV2(R),225,0.05638075992465019,skin,material
4322,PCLV2(R),226,0.025127381086349487,car,object
4323,PCLV2(R),227,0.022897642105817795,person-b,part
4324,PCLV2(R),228,0.027511803433299065,monitor,object
4325,PCLV2(R),229,0.02021251991391182,bed,object
4326,PCLV2(R),230,0.049161285161972046,skin,material
4327,PCLV2(R),231,0.02081916108727455,fence,object
4328,PCLV2(R),232,0.06560607254505157,horse,object
4329,PCLV2(R),233,0.10541621595621109,horse,object
4330,PCLV2(R),234,0.046607039868831635,shelf,object
4331,PCLV2(R),235,0.04612177982926369,car,object
4332,PCLV2(R),236,0.024547288194298744,food,material
4333,PCLV2(R),237,0.05317458510398865,snow,object
4334,PCLV2(R),238,0.0346609428524971,bottle,object
4335,PCLV2(R),239,0.02009516768157482,torso,part
4336,PCLV2(R),240,0.04520828276872635,person,object
4337,PCLV2(R),241,0.018938908353447914,ceiling,object
4338,PCLV2(R),242,0.03002043068408966,horse,object
4339,PCLV2(R),243,0.03611832484602928,person-b,part
4340,PCLV2(R),244,0.05418946221470833,mountain,object
4341,PCLV2(R),245,0.0769711583852768,table,object
4342,PCLV2(R),246,0.029256032779812813,airplane,object
4343,PCLV2(R),247,0.04519558697938919,car,object
4344,PCLV2(R),248,0.05003988742828369,person-t,part
4345,PCLV2(R),249,0.05707419663667679,sea,object
4346,PCLV2(R),250,0.0305009912699461,building-r,part
4347,PCLV2(R),251,0.01716678962111473,bus,object
4348,PCLV2(R),252,0.040419820696115494,torso,part
4349,PCLV2(R),253,0.04777390882372856,motorbike,object
4350,PCLV2(R),254,0.060094911605119705,sea,object
4351,PCLV2(R),255,0.053414080291986465,car,object
4352,PCLV2(R),256,0.03760822117328644,building-t,part
4353,PCLV2(R),257,0.06671863794326782,horse,object
4354,PCLV2(R),258,0.0321064218878746,horse,object
4355,PCLV2(R),259,0.03468780592083931,food,material
4356,PCLV2(R),260,0.039968714118003845,bookcase,object
4357,PCLV2(R),261,0.09121813625097275,skin,material
4358,PCLV2(R),262,0.03197188675403595,snow,object
4359,PCLV2(R),263,0.03930771350860596,horse,object
4360,PCLV2(R),264,0.06374388933181763,airplane,object
4361,PCLV2(R),265,0.031419675797224045,road-b,part
4362,PCLV2(R),266,0.04613584280014038,brick,material
4363,PCLV2(R),267,0.0628320723772049,torso,part
4364,PCLV2(R),268,0.027495814487338066,torso,part
4365,PCLV2(R),269,0.02490229718387127,sky,object
4366,PCLV2(R),270,0.10386020690202713,horse,object
4367,PCLV2(R),271,0.0582774393260479,head,part
4368,PCLV2(R),272,0.044755350798368454,sea,object
4369,PCLV2(R),273,0.0787823274731636,shelf,object
4370,PCLV2(R),274,0.05707325041294098,grass,object
4371,PCLV2(R),275,0.031016411259770393,glass,material
4372,PCLV2(R),276,0.06946463137865067,sea,object
4373,PCLV2(R),277,0.02822737582027912,floor-r,part
4374,PCLV2(R),278,0.1173180416226387,seat,object
4375,PCLV2(R),279,0.03782900795340538,signboard,object
4376,PCLV2(R),280,0.025684164837002754,building-b,part
4377,PCLV2(R),281,0.04895118251442909,skin,material
4378,PCLV2(R),282,0.05361924692988396,food,material
4379,PCLV2(R),283,0.13380789756774902,head,part
4380,PCLV2(R),284,0.04684431105852127,horse,object
4381,PCLV2(R),285,0.04013669490814209,mountain,object
4382,PCLV2(R),286,0.028035394847393036,foliage,material
4383,PCLV2(R),287,0.030036471784114838,horse,object
4384,PCLV2(R),288,0.05514112859964371,airplane,object
4385,PCLV2(R),289,0.05778223276138306,sky-b,part
4386,PCLV2(R),290,0.02714504487812519,cabinet,object
4387,PCLV2(R),291,0.023417122662067413,bed,object
4388,PCLV2(R),292,0.032065242528915405,waterfall,object
4389,PCLV2(R),293,0.028651146218180656,door,object
4390,PCLV2(R),294,0.043343622237443924,building-b,part
4391,PCLV2(R),295,0.043077252805233,airplane,object
4392,PCLV2(R),296,0.14320775866508484,car,object
4393,PCLV2(R),297,0.07977322489023209,fur,material
4394,PCLV2(R),298,0.0227812472730875,horse,object
4395,PCLV2(R),299,0.03912783041596413,floor-b,part
4396,PCLV2(R),300,0.025156285613775253,car,object
4397,PCLV2(R),301,0.0347101166844368,torso,part
4398,PCLV2(R),302,0.10905888676643372,window,object
4399,PCLV2(R),303,0.10467838495969772,person-b,part
4400,PCLV2(R),304,0.0434185266494751,waterfall,object
4401,PCLV2(R),305,0.03673480078577995,snow,object
4402,PCLV2(R),306,0.03149862214922905,rock,object
4403,PCLV2(R),307,0.07131516933441162,skin,material
4404,PCLV2(R),308,0.07302876561880112,horse,object
4405,PCLV2(R),309,0.03363421559333801,car,object
4406,PCLV2(R),310,0.03285879269242287,person-r,part
4407,PCLV2(R),311,0.10460149496793747,shelf,object
4408,PCLV2(R),312,0.058339059352874756,person-r,part
4409,PCLV2(R),313,0.044468969106674194,horse,object
4410,PCLV2(R),314,0.036886896938085556,table,object
4411,PCLV2(R),315,0.08760440349578857,airplane,object
4412,PCLV2(R),316,0.06272705644369125,person-b,part
4413,PCLV2(R),317,0.0379687137901783,truck,object
4414,PCLV2(R),318,0.04379313811659813,airplane,object
4415,PCLV2(R),319,0.055915385484695435,glass,material
4416,PCLV2(R),320,0.015148242935538292,building-t,part
4417,PCLV2(R),321,0.039295654743909836,car,object
4418,PCLV2(R),322,0.06284663826227188,food,object
4419,PCLV2(R),323,0.015379789285361767,curtain,object
4420,PCLV2(R),324,0.025267835706472397,airplane,object
4421,PCLV2(R),325,0.02627771906554699,train,object
4422,PCLV2(R),326,0.02739037573337555,car-b,part
4423,PCLV2(R),327,0.04091032221913338,car,object
4424,PCLV2(R),328,0.03361661732196808,grass,object
4425,PCLV2(R),329,0.10058329254388809,airplane,object
4426,PCLV2(R),330,0.03645143285393715,person-b,part
4427,PCLV2(R),331,0.06551685929298401,airplane,object
4428,PCLV2(R),332,0.03152276948094368,wall-b,part
4429,PCLV2(R),333,0.09321366995573044,shelf,object
4430,PCLV2(R),334,0.05760880187153816,person-b,part
4431,PCLV2(R),335,0.07329701632261276,horse,object
4432,PCLV2(R),336,0.0371544286608696,leg,part
4433,PCLV2(R),337,0.0359777957201004,table,object
4434,PCLV2(R),338,0.042676281183958054,house,object
4435,PCLV2(R),339,0.04074597731232643,person-b,part
4436,PCLV2(R),340,0.013566634617745876,person-b,part
4437,PCLV2(R),341,0.04150153696537018,car,object
4438,PCLV2(R),342,0.09333854913711548,person-r,part
4439,PCLV2(R),343,0.042010508477687836,shelf,object
4440,PCLV2(R),344,0.019037414342164993,building-b,part
4441,PCLV2(R),345,0.024133967235684395,sea,object
4442,PCLV2(R),346,0.04601038247346878,food,object
4443,PCLV2(R),347,0.027675792574882507,torso,part
4444,PCLV2(R),348,0.03621801361441612,airplane,object
4445,PCLV2(R),349,0.09067012369632721,horse,object
4446,PCLV2(R),350,0.05984216928482056,horse,object
4447,PCLV2(R),351,0.017588041722774506,person-r,part
4448,PCLV2(R),352,0.028480686247348785,person,object
4449,PCLV2(R),353,0.018620813265442848,building-r,part
4450,PCLV2(R),354,0.08706052601337433,house,object
4451,PCLV2(R),355,0.056039437651634216,torso,part
4452,PCLV2(R),356,0.06729511171579361,airplane,object
4453,PCLV2(R),357,0.018364477902650833,sea,object
4454,PCLV2(R),358,0.02451407164335251,bus,object
4455,PCLV2(R),359,0.03233819827437401,horse,object
4456,PCLV2(R),360,0.03013411909341812,horse,object
4457,PCLV2(R),361,0.032506559044122696,airplane,object
4458,PCLV2(R),362,0.04454968497157097,airplane,object
4459,PCLV2(R),363,0.06883576512336731,car,object
4460,PCLV2(R),364,0.05885156989097595,boat,object
4461,PCLV2(R),365,0.05326862260699272,car-b,part
4462,PCLV2(R),366,0.038779377937316895,bed,object
4463,PCLV2(R),367,0.03747739642858505,bus,object
4464,PCLV2(R),368,0.020779691636562347,floor-b,part
4465,PCLV2(R),369,0.045743178576231,person-r,part
4466,PCLV2(R),370,0.03585173562169075,ceramic,material
4467,PCLV2(R),371,0.056590672582387924,horse,object
4468,PCLV2(R),372,0.047892581671476364,torso,part
4469,PCLV2(R),373,0.037675682455301285,sea,object
4470,PCLV2(R),374,0.022835388779640198,horse,object
4471,PCLV2(R),375,0.040693726390600204,sky-b,part
4472,PCLV2(R),376,0.06296447664499283,person-b,part
4473,PCLV2(R),377,0.026944322511553764,building-t,part
4474,PCLV2(R),378,0.04326018691062927,shelf,object
4475,PCLV2(R),379,0.06460778415203094,person-b,part
4476,PCLV2(R),380,0.1380496621131897,person-t,part
4477,PCLV2(R),381,0.05624515190720558,shelf,object
4478,PCLV2(R),382,0.05094410851597786,car,object
4479,PCLV2(R),383,0.0284603051841259,car,object
4480,PCLV2(R),384,0.05694586783647537,bed,object
4481,PCLV2(R),385,0.0519217848777771,rock,object
4482,PCLV2(R),386,0.04681330546736717,airplane,object
4483,PCLV2(R),387,0.022550620138645172,car,object
4484,PCLV2(R),388,0.04690926894545555,skin,material
4485,PCLV2(R),389,0.027408037334680557,car-b,part
4486,PCLV2(R),390,0.03742678835988045,car,object
4487,PCLV2(R),391,0.0287660863250494,skin,material
4488,PCLV2(R),392,0.061498090624809265,person-b,part
4489,PCLV2(R),393,0.020144186913967133,stone,material
4490,PCLV2(R),394,0.04114554449915886,door,object
4491,PCLV2(R),395,0.03421112895011902,mountain,object
4492,PCLV2(R),396,0.037555333226919174,horse,object
4493,PCLV2(R),397,0.03644532710313797,chair,object
4494,PCLV2(R),398,0.026646282523870468,airplane,object
4495,PCLV2(R),399,0.04122969135642052,ceiling-b,part
4496,PCLV2(R),400,0.029860705137252808,tree,object
4497,PCLV2(R),401,0.03494767099618912,torso,part
4498,PCLV2(R),402,0.021460797637701035,building,object
4499,PCLV2(R),403,0.07415856420993805,horse,object
4500,PCLV2(R),404,0.07798830419778824,car,object
4501,PCLV2(R),405,0.03631611168384552,table,object
4502,PCLV2(R),406,0.048491429537534714,mountain,object
4503,PCLV2(R),407,0.02299751527607441,stairway,object
4504,PCLV2(R),408,0.03190174698829651,water,object
4505,PCLV2(R),409,0.027098286896944046,cabinet,object
4506,PCLV2(R),410,0.07638028264045715,table,object
4507,PCLV2(R),411,0.03599157556891441,sea,object
4508,PCLV2(R),412,0.05822375416755676,tile,material
4509,PCLV2(R),413,0.08354604244232178,torso,part
4510,PCLV2(R),414,0.08190380781888962,airplane,object
4511,PCLV2(R),415,0.09274185448884964,airplane,object
4512,PCLV2(R),416,0.019908489659428596,head,part
4513,PCLV2(R),417,0.03432196378707886,wheel,object
4514,PCLV2(R),418,0.033820465207099915,horse,object
4515,PCLV2(R),419,0.02858557552099228,leg,part
4516,PCLV2(R),420,0.05379356071352959,horse,object
4517,PCLV2(R),421,0.031991466879844666,boat,object
4518,PCLV2(R),422,0.0349428728222847,torso,part
4519,PCLV2(R),423,0.025718718767166138,person-t,part
4520,PCLV2(R),424,0.042733993381261826,signboard,object
4521,PCLV2(R),425,0.03219885751605034,fur,material
4522,PCLV2(R),426,0.021984664723277092,building,object
4523,PCLV2(R),427,0.07460134476423264,person-b,part
4524,PCLV2(R),428,0.015167945995926857,boat,object
4525,PCLV2(R),429,0.03375568985939026,cabinet,object
4526,PCLV2(R),430,0.03475083410739899,sky-b,part
4527,PCLV2(R),431,0.03941497206687927,skin,material
4528,PCLV2(R),432,0.027149317786097527,bed,object
4529,PCLV2(R),433,0.028374148532748222,horse,object
4530,PCLV2(R),434,0.06269392371177673,airplane,object
4531,PCLV2(R),435,0.02113068476319313,metal,material
4532,PCLV2(R),436,0.02478431537747383,water,object
4533,PCLV2(R),437,0.02222633734345436,tent,object
4534,PCLV2(R),438,0.018544089049100876,sky-b,part
4535,PCLV2(R),439,0.044832825660705566,horse,object
4536,PCLV2(R),440,0.06327944248914719,bed,object
4537,PCLV2(R),441,0.0722336620092392,skin,material
4538,PCLV2(R),442,0.05065123364329338,person-b,part
4539,PCLV2(R),443,0.04563242197036743,grandstand,object
4540,PCLV2(R),444,0.030233455821871758,sea,object
4541,PCLV2(R),445,0.02937101013958454,boat,object
4542,PCLV2(R),446,0.08466675132513046,sea,object
4543,PCLV2(R),447,0.030558230355381966,monitor,object
4544,PCLV2(R),448,0.14805155992507935,sea,object
4545,PCLV2(R),449,0.031888533383607864,car,object
4546,PCLV2(R),450,0.05136549845337868,person-r,part
4547,PCLV2(R),451,0.020571643486618996,sea,object
4548,PCLV2(R),452,0.07574182003736496,waterfall,object
4549,PCLV2(R),453,0.05187336355447769,airplane,object
4550,PCLV2(R),454,0.03072441928088665,stone,material
4551,PCLV2(R),455,0.028690198436379433,sea,object
4552,PCLV2(R),456,0.02740880846977234,car,object
4553,PCLV2(R),457,0.01795998588204384,sea,object
4554,PCLV2(R),458,0.06470049917697906,airplane,object
4555,PCLV2(R),459,0.09868050366640091,cloud,part
4556,PCLV2(R),460,0.11317802220582962,road,object
4557,PCLV2(R),461,0.06875220686197281,horse,object
4558,PCLV2(R),462,0.03396778181195259,person-r,part
4559,PCLV2(R),463,0.02366689033806324,person-b,part
4560,PCLV2(R),464,0.027565548196434975,ceramic,material
4561,PCLV2(R),465,0.06235627457499504,car,object
4562,PCLV2(R),466,0.0248559657484293,person-t,part
4563,PCLV2(R),467,0.12104462832212448,person-t,part
4564,PCLV2(R),468,0.023478461429476738,food,material
4565,PCLV2(R),469,0.03576533868908882,rock,object
4566,PCLV2(R),470,0.04084032028913498,house,object
4567,PCLV2(R),471,0.07249362766742706,grandstand,object
4568,PCLV2(R),472,0.05975861847400665,road,object
4569,PCLV2(R),473,0.046620167791843414,airplane,object
4570,PCLV2(R),474,0.04309217259287834,stairway,object
4571,PCLV2(R),475,0.05764754116535187,blue,color
4572,PCLV2(R),476,0.0651221051812172,bus,object
4573,PCLV2(R),477,0.06712071597576141,house,object
4574,PCLV2(R),478,0.020374279469251633,bus,object
4575,PCLV2(R),479,0.028358666226267815,white,color
4576,PCLV2(R),480,0.052620090544223785,house,object
4577,PCLV2(R),481,0.043792448937892914,ceiling-b,part
4578,PCLV2(R),482,0.016134681180119514,metal,material
4579,PCLV2(R),483,0.03449935093522072,torso,part
4580,PCLV2(R),484,0.052599187940359116,airplane,object
4581,PCLV2(R),485,0.03607692942023277,shelf,object
4582,PCLV2(R),486,0.0286840982735157,building-b,part
4583,PCLV2(R),487,0.055231377482414246,table,object
4584,PCLV2(R),488,0.026205070316791534,building-t,part
4585,PCLV2(R),489,0.024720486253499985,ground,object
4586,PCLV2(R),490,0.022325044497847557,water,object
4587,PCLV2(R),491,0.024990402162075043,building-t,part
4588,PCLV2(R),492,0.030225461348891258,leg,part
4589,PCLV2(R),493,0.03203054144978523,building-b,part
4590,PCLV2(R),494,0.035122454166412354,person-b,part
4591,PCLV2(R),495,0.022459859028458595,grass,object
4592,PCLV2(R),496,0.050205741077661514,snow,object
4593,PCLV2(R),497,0.05368184670805931,torso,part
4594,PCLV2(R),498,0.016837479546666145,wall-b,part
4595,PCLV2(R),499,0.02644326351583004,person-b,part
4596,PCLV2(R),500,0.03002333827316761,snow,object
4597,PCLV2(R),501,0.045391831547021866,person-b,part
4598,PCLV2(R),502,0.0700794979929924,food,object
4599,PCLV2(R),503,0.02772720716893673,window,object
4600,PCLV2(R),504,0.029341457411646843,grass,object
4601,PCLV2(R),505,0.020519908517599106,black,color
4602,PCLV2(R),506,0.04477193206548691,water-t,part
4603,PCLV2(R),507,0.026692913845181465,fur,material
4604,PCLV2(R),508,0.0549393892288208,ceiling-b,part
4605,PCLV2(R),509,0.024652518332004547,waterfall,object
4606,PCLV2(R),510,0.024455316364765167,horse,object
4607,PCLV2(R),511,0.042492106556892395,washer,object
4608,PCLV2(R),512,0.020269319415092468,seat,object
4609,PCLV2(R),513,0.046255454421043396,blue,color
4610,PCLV2(R),514,0.03304148465394974,sea,object
4611,PCLV2(R),515,0.06270638853311539,bed,object
4612,PCLV2(R),516,0.05767779424786568,bed,object
4613,PCLV2(R),517,0.08902391791343689,car,object
4614,PCLV2(R),518,0.031213419511914253,torso,part
4615,PCLV2(R),519,0.02146870270371437,rock,object
4616,PCLV2(R),520,0.04247502610087395,sky-b,part
